t,d,x,y
18197.003590797653,0.7743875951961802,0.4908001221498611,-0.16452568722120817
18198.744384735397,0.7495385914236735,0.46688244463120127,-0.15758995151164845
18198.769984646246,0.7578563367742234,0.4748884457086728,-0.1661524386069707
18198.795584557094,0.7651683546969916,0.4819264134392314,-0.17177538888847316
18198.821184467943,0.7726627357278263,0.489139909414301,-0.17692406404042038
18198.84678437879,0.7834886216601544,0.4995600474187753,-0.18062397888265877
18198.87238428964,0.7963572050464897,0.5119463237610442,-0.18796934942269317
18198.897984200492,0.808214784430327,0.5233594879446448,-0.1932908493472898
18198.92358411134,0.8190716350611956,0.5338094301087115,-0.1969307324333174
18198.94918402219,0.8290531893248938,0.5434168815059495,-0.19979270703889346
18198.974783933038,0.8370917903965595,0.5511542004702608,-0.19905729986262005
18199.000383843886,0.8423855032974127,0.5562495080809045,-0.19857300733190336
18199.025983754735,0.8512758420038694,0.5648066420472955,-0.19455653722960486
18199.051583665587,0.8594027553461999,0.5726289633895705,-0.18912273554899806
18199.077183576435,0.8633194423366902,0.5763988552225674,-0.1842457011053591
18199.102783487284,0.8631807264680422,0.5762653383442484,-0.1796252751176337
18199.128383398132,0.868110407902523,0.5810102581768128,-0.17465556741194396
18199.15398330898,0.8695414952517858,0.5823877092019751,-0.17320906889763762
18199.17958321983,0.8676980084218235,0.580613315189539,-0.17183334720536741
18199.20518313068,0.8641761335041306,0.5772234381017649,-0.16912399881664109
18199.23078304153,0.8628347930672169,0.5759323703267123,-0.16810273129639214
18199.25638295238,0.8658410991590593,0.5788260018093001,-0.16782770097030603
18199.281982863227,0.8730627692275066,0.5857770078707341,-0.16716703029568636
18199.307582774076,0.8757096256779333,0.5883246616760558,-0.166924884030328
18199.333182684924,0.8808015817134409,0.5932257741516884,-0.17063457371884028
18199.358782595777,0.8863010775047878,0.5985191520294038,-0.1748217705518617
18199.384382506625,0.8915411458165968,0.6035628256190979,-0.17691633918792365
18199.409982417474,0.8968728125322951,0.6086946645576123,-0.17551339099875862
18199.435582328322,0.9020914515031695,0.6137177119656452,-0.1703456512640394
18199.46118223917,0.912086105157602,0.6233377717960475,-0.164912577248096
18199.48678215002,0.917013657200638,0.6280806420455238,-0.1631462065067115
18199.51238206087,0.9195951591708073,0.630565390818616,-0.16291003916148536
18199.53798197172,0.922209616281009,0.6330818595921994,-0.1604972961825601
18199.76838116936,0.9281789980751317,0.6388275124177485,-0.16178155738721878
18199.793981080213,0.9283194264853679,0.6389626776525898,-0.16645902567108894
18199.81958099106,0.9322177375104067,0.6427148822406661,-0.17079270604735192
18199.84518090191,0.9374526681974514,0.6477536107607929,-0.17271614779497962
18199.87078081276,0.9428117355785617,0.6529118234036668,-0.17222587634413053
18199.896380723607,0.9479420622787709,0.657849868433735,-0.17175653111374461
18199.921980634455,0.9585994243856911,0.668107798788067,-0.17530026636787954
18199.947580545308,0.9693535225212648,0.6784588395607862,-0.1755176116852216
18199.973180456156,0.9753334574648211,0.6842146500098472,-0.17497054049311556
18199.998780367005,0.9770980284317722,0.6859130858800617,-0.17480910964954338
18200.024380277853,0.9825675321742425,0.6911775957935034,-0.17144878663105953
18200.0499801887,0.9894748344823768,0.6978260164160088,-0.16795692736966492
18200.07558009955,0.9948339018634874,0.702984229058883,-0.16746665591881582
18200.101180010402,0.9999642285636968,0.7079222740889515,-0.16699731068842993
18200.12677992125,1.007774088954461,0.7154394254404566,-0.1662828297326195
18200.1523798321,1.0138465011437825,0.7212842471417298,-0.16881604253233062
18200.177979742948,1.0181079647933184,0.725385993604494,-0.17105733726652206
18200.203579653797,1.0219312018883788,0.7290659379899589,-0.17070757043878232
18200.229179564645,1.0296430305587572,0.7364887317931192,-0.1700020578631703
18200.254779475497,1.0402304563604632,0.7466793470144066,-0.16903347280173692
18200.280379386346,1.0504588493706095,0.7565243857849939,-0.1648373925405815
18200.305979297194,1.0611374567263485,0.766802765128537,-0.1636316699143705
18200.331579208043,1.0733684639842118,0.7785753613259598,-0.1672030379737645
18200.35717911889,1.0889600893505686,0.7935826216136692,-0.1702953647579103
18200.38277902974,1.0944116339774446,0.7988298455087561,-0.17288537729887826
18200.408378940592,1.1003567622894275,0.8045521538586136,-0.17554463253114347
18200.43397885144,1.1112153254618842,0.8150037443792029,-0.1792415579133158
18200.45957876229,1.1243652763263365,0.827660842709647,-0.1784961333358807
18200.485178673138,1.142345025413343,0.8449667212255991,-0.1738197202236261
18200.510778583986,1.1602969569850812,0.8622458248106268,-0.17149100963350522
18200.536378494835,1.173853891805564,0.8752946535744004,-0.17557026454784536
18200.561978405687,1.1907450618609565,0.8915527523696811,-0.18374880917884892
18200.587578316536,1.198885119736185,0.8993877255953822,-0.18311851821466657
18200.613178227384,1.2162320134696276,0.9160844678094906,-0.17809960877065564
18200.638778138233,1.2346946541423556,0.9338551394145138,-0.17641056383327944
18200.66437804908,1.24992340478412,0.9485131253119123,-0.1794216900858635
18200.689977959933,1.2661083580975587,0.9640914759592607,-0.182631333477253
18200.715577870782,1.2796791322006997,0.9771536253174022,-0.1860801336739346
18200.74117778163,1.2918310846455996,0.9888501296304155,-0.1892011422843028
18200.76677769248,1.3060506827764065,1.0025367854678566,-0.1891586471307773
18200.792377603328,1.3224241094723406,1.0182965456246023,-0.18445759067332995
18200.817977514176,1.340524014370428,1.0357180765815028,-0.18160055211757548
18200.84357742503,1.358169724039938,1.0527024352836492,-0.17998624368185306
18200.869177335877,1.3732131033403157,1.067181997450057,-0.18009718121125282
18200.894777246725,1.3868916286135642,1.080347859526925,-0.18822643915187098
18214.923528392064,1.394437285037334,1.0876107091229321,-0.2900366778142171
18214.949128302917,1.3672730569405491,1.0614645805452922,-0.28565790683142184
18214.974728213765,1.3409924100189716,1.0361689170327166,-0.2845158419834348
18215.000328124614,1.3258628478393728,1.0216064020714317,-0.2858999619940633
18215.025928035462,1.3063637929402274,1.0028381604442802,-0.28253591570019715
18215.05152794631,1.2796426059806147,0.977118468078868,-0.26999436000345683
18215.07712785716,1.2550485868126413,0.9534462184896046,-0.2595461601683391
18215.10272776801,1.2260193487371704,0.92550497942594,-0.2607147115472526
18215.12832767886,1.199563789815851,0.9000409595139582,-0.26902647800407703
18215.15392758971,1.1729672466844876,0.8744412393983814,-0.27700794852429755
18215.179527500557,1.1456887402933096,0.8481851156105633,-0.27864552377729723
18215.205127411406,1.117222282316236,0.8207855639735102,-0.2767310442592155
18215.230727322254,1.087769813710728,0.7924369568146832,-0.27908229400195017
18215.256327233106,1.0610475151514986,0.766716194511764,-0.27523508299974253
18215.281927143955,1.0340673627043684,0.7407472425351573,-0.2704390791835368
18215.307527054803,1.0065759453564398,0.7142861875698008,-0.26935058206185264
18215.333126965652,0.9782447781648375,0.6870168560980214,-0.27194244393920686
18215.3587268765,0.9515520548046281,0.6613245605328104,-0.27890313204895395
18215.38432678735,0.933385360784599,0.643838743671534,-0.27953552105506313
18215.4099266982,0.9172156813955022,0.628275094490699,-0.27792605141579285
18215.43552660905,0.8893626850147135,0.6014660122649891,-0.2800737753191415
18215.4611265199,0.8610641950632401,0.5742281333093251,-0.2826626477364295
18215.486726430747,0.8326438367590973,0.5468729535561898,-0.28337510330107263
18215.512326341595,0.8067588807521929,0.5219581506922286,-0.2812244564377648
18215.537926252444,0.7798575052181215,0.49606502311565454,-0.27905239824421824
18215.563526163296,0.7504709468926792,0.46777985595781185,-0.2770504967195543
18215.589126074145,0.725843739826932,0.44407566233394075,-0.284051018029713
18215.614725984993,0.7007091097934196,0.4198830636609305,-0.29161275136623277
18215.64032589584,0.6749664336882918,0.39510520813052147,-0.2931098219961233
18215.66592580669,0.6480306683725036,0.36917897968131,-0.2908837109664982
18215.69152571754,0.6262905842371822,0.3482537012943971,-0.2881822757863546
18215.71712562839,0.603675064784738,0.32648579839846664,-0.2857897252125762
18215.74272553924,0.5820003351296742,0.3056234250437841,-0.28308231111230037
18215.768325450088,0.5656758322478752,0.28991075506498615,-0.2817730002540848
18215.793925360937,0.5550845645131367,0.27971644190408845,-0.2858878799836784
18215.819525271785,0.5443681422925042,0.2694016649748629,-0.28692546518152123
18215.845125182634,0.5328750112248954,0.2583392897959071,-0.2828290011714478
18215.870725093486,0.513839131112125,0.24001686343268774,-0.2752470569778235
18215.896325004334,0.4980067772737492,0.22477789703651546,-0.27177636034112723
18215.921924915183,0.4819125886644877,0.20928690928485744,-0.27158995864541013
18215.94752482603,0.46703902888125026,0.19497080189854932,-0.27495262226070827
18215.97312473688,0.45430818871389855,0.18271710623928045,-0.2798352293161157
18215.998724647732,0.4409105202611223,0.1698215746320953,-0.2810609079432382
18216.02432455858,0.42545645402163323,0.15494671783493602,-0.27818479250340666
18216.04992446943,0.4075065128913875,0.13766953009080785,-0.2783969592160392
18216.075524380278,0.38888164275979575,0.11974270929297776,-0.2845051660971573
18216.101124291126,0.37114706501981265,0.10267281324411376,-0.29516504138447913
18216.126724201975,0.352703863246527,0.08492085197985244,-0.3062329385701252
18216.152324112827,0.337216563967101,0.07001400769782445,-0.30770698493762616
18216.177924023676,0.3236492149471366,0.0569551550527278,-0.3043722693332339
18216.203523934524,0.310979842184846,0.04476062303581746,-0.2992966327987255
18216.229123845373,0.29051074533136834,0.02505869606434802,-0.29636452408371255
18216.25472375622,0.27102154883189605,0.006299943349765913,-0.2966031108271646
18216.28032366707,0.2553487392611313,-0.008785458405441093,-0.29626376155829803
18216.305923577922,0.24090438133240816,-0.022688450173889207,-0.2920940951773096
18216.33152348877,0.2218994659181783,-0.04098107237751586,-0.2844521192274745
18216.35712339962,0.2060435533474233,-0.05624271453843724,-0.276922451184302
18241.265836655853,0.21932250767772576,-0.043461447717246415,-0.19534308426916147
18241.291436566702,0.24186050076667898,-0.021768165541653228,-0.18533055143893173
18241.31703647755,0.2522891221926978,-0.011730402800127271,-0.18889521291352968
18241.3426363884,0.2652515723243189,0.0007462222162384902,-0.18845293657721518
18241.36823629925,0.28436775779962126,0.01914594414356341,-0.18670410243851598
18241.3938362101,0.3085022600221369,0.04237589921605511,-0.18621213925410451
18241.41943612095,0.33111777947458076,0.06414380211198545,-0.18860468982788292
18241.445036031797,0.3431993787644106,0.07577259006538956,-0.1904737573831323
18241.470635942645,0.3568062551908567,0.08886948865269106,-0.19403365271203743
18241.496235853494,0.37262777797989466,0.10409802994097489,-0.20150926791913137
18241.521835764346,0.39671090395476283,0.12727853431779285,-0.19930603585037693
18241.547435675195,0.4230293657412338,0.15261059541605088,-0.20061623812673215
18241.573035586043,0.4459960500270567,0.17471650169101194,-0.20051710698542588
18241.59863549689,0.46662723738944606,0.1945744441130997,-0.20011684684351355
18241.62423540774,0.4850532199390604,0.21230983152020905,-0.20266387912118045
18241.64983531859,0.5091363459139288,0.23549033589702711,-0.200460647052426
18241.67543522944,0.5355579770455506,0.26092169961319794,-0.20193300783701706
18241.70103514029,0.5537964588623342,0.2784766137062295,-0.20478318835580456
18241.726635051138,0.5700951346703571,0.29416442459500175,-0.20632365785866513
18241.752234961987,0.591171954553383,0.314451297489232,-0.2043954561159968
18241.777834872835,0.6179346142188065,0.34021090818748695,-0.20194708832181796
18241.803434783684,0.642255599382325,0.36362035692847644,-0.19566096916605807
18241.829034694536,0.6593049728714333,0.3800307297845044,-0.19055488027035283
18241.854634605384,0.6734907370203314,0.39368481971806163,-0.18611115993348257
18241.880234516233,0.6924883402761886,0.41197040381877187,-0.1836867866212447
18241.90583442708,0.7168084917399948,0.43537905010663075,-0.18392142598638428
18241.93143433793,0.7420777178092183,0.45970120023397293,-0.18629999947938336
18241.95703424878,0.7627928197094315,0.47963991212566087,-0.1886948118485643
18241.98263415963,0.7842290892338731,0.500272762697157,-0.1867337260451683
18242.00823407048,0.8048157505149682,0.5200878478496609,-0.18485036620349235
18242.033833981328,0.8262981197123405,0.5407650703050746,-0.18551621548282138
18242.059433892176,0.8460928433642805,0.5598178991915961,-0.18999719201905346
18242.085033803025,0.8617870822759802,0.5749239271284645,-0.1975988496587014
18242.110633713874,0.8781451412397836,0.5906688955267694,-0.20548297187389516
18242.136233624726,0.9003564070696131,0.6120476959914731,-0.20859889298227063
18242.161833535574,0.9228931496089978,0.6337397744873703,-0.20836749793339007
18242.187433446423,0.943336836238556,0.65341724359538,-0.2082703860325985
18242.21303335727,0.9604918315063268,0.6699292795870462,-0.21104809184513473
18242.23863326812,0.9712697662741843,0.6803032636088917,-0.2131508223953199
18242.264233178972,0.9843388108341327,0.6928824879562148,-0.21298478915953079
18242.28983308982,1.0057000064285957,0.7134430783250996,-0.20634025615213214
18242.31543300067,1.0296753812333566,0.7365198699831914,-0.19945656633944148
18242.341032911518,1.0546590297071992,0.7605671457978487,-0.1890486971158158
18242.366632822366,1.0784327865965668,0.7834498760631174,-0.18527219643553736
18242.392232733215,1.0982967066617972,0.8025693079214791,-0.1866008993834771
18242.417832644067,1.1178479715083025,0.8213878026974348,-0.18515545604078643
18242.443432554915,1.147463270514646,0.8498931374680834,-0.18713643134498723
18242.469032465764,1.173592935876554,0.8750434781223062,-0.18543236030586846
18242.494632376613,1.20047218731993,0.9009153108062766,-0.1857760755627168
18242.52023228746,1.2244313155506843,0.9239764648025357,-0.1848997636056227
18242.54583219831,1.2451388273926207,0.9439078711069304,-0.17940181288636375
18242.571432109162,1.2613237807060595,0.9594862217542788,-0.18261145627775308
18242.59703202001,1.2770352839835934,0.97460886699856,-0.18969674379203233
18242.62263193086,1.2909278318132085,0.9879807301904733,-0.19185772941280155
18242.648231841707,1.3029530561805789,0.999555256120825,-0.1907576081084574
18242.673831752556,1.3223731952167126,1.0182475396057549,-0.19258450186648118
18242.699431663405,1.3409318771683347,1.0361106529182242,-0.19300303242639494
18242.725031574257,1.3564276002057498,1.0510256052406761,-0.1929009906264343
18242.750631485105,1.3724406046106035,1.0664384515248369,-0.19584036983743075
18242.776231395954,1.3853154372213203,1.0788307428741806,-0.19466252257136665
18256.472183700254,1.3817036207287776,1.0753542951696338,-0.3035565872680123
18256.497783611103,1.362917632737939,1.0572723951165046,-0.30538961139833964
18256.523383521955,1.3398621741894317,1.0350810417867526,-0.3003489569664851
18256.548983432804,1.314173837423108,1.0103554889882358,-0.2938332009955141
18256.574583343652,1.28491497982486,0.9821932364083734,-0.2884448777778464
18256.6001832545,1.2557261974817782,0.9540984327037436,-0.28648208178893037
18256.62578316535,1.2322266800042705,0.9314796635161833,-0.28411320434079324
18256.651383076198,1.2073539785494327,0.907539176490586,-0.2742052903115738
18256.67698298705,1.182207037682735,0.8833347283872803,-0.27044275441076976
18256.7025828979,1.15637290212367,0.8584688412502393,-0.27435054877907084
18256.728182808747,1.1333297544083476,0.8362893373507827,-0.28063416358454046
18256.753782719596,1.1092139511933508,0.8130773804578497,-0.28284038511336096
18256.779382630444,1.0848944944793046,0.7896694028809328,-0.2771717803141386
18256.804982541293,1.063270863171984,0.7688562127375471,-0.2783492212718386
18256.830582452145,1.0445362514287926,0.7508237633800914,-0.2818935142865087
18256.856182362993,1.0306900811720117,0.7374965395564728,-0.2801858775748312
18256.881782273842,1.014102586777547,0.7215307348344202,-0.2777566470141837
18256.90738218469,0.9937349467276319,0.7019264621243408,-0.2749296545112617
18256.93298209554,0.9704039530755326,0.6794699005869238,-0.27271695665122825
18256.958582006388,0.9437817218203453,0.65384545512351,-0.27984279272927737
18256.98418191724,0.9222193251603452,0.6330912045883674,-0.2863341356086386
18257.00978182809,0.9008808094563856,0.6125524440808396,-0.29045983920546925
18257.035381738937,0.8785949316885969,0.5911018280903513,-0.2924986509705852
18257.060981649785,0.8554182057293915,0.5687937523821431,-0.2943329666767635
18257.086581560634,0.8311946513442872,0.5454780827704837,-0.2918587304616476
18257.112181471482,0.810128245660743,0.5252012337575769,-0.29304239289436795
18257.137781382335,0.7871083336357327,0.5030440946882315,-0.29246000594200317
18257.163381293183,0.7628351155445693,0.4796806227374209,-0.28833154313868903
18257.18898120403,0.7396851893088043,0.4573983423145574,-0.28232714859250624
18257.21458111488,0.7182489197843629,0.4367654917430615,-0.28428823439590223
18257.24018102573,0.7050665695796856,0.424077208380879,-0.28286306225977037
18257.265780936577,0.6924260321244913,0.4119104309404737,-0.2809307309333559
18257.29138084743,0.6737019735307337,0.3938881392065298,-0.2826436915512611
18257.316980758278,0.6496515247959941,0.3707390873458269,-0.2848439341599494
18257.342580669127,0.6271369063473045,0.3490683037425329,-0.28690367214552853
18257.368180579975,0.6090613938813084,0.3316702510035116,-0.28729892358685993
18257.393780490824,0.5901900567109616,0.3135062006086365,-0.2841062467363158
18257.419380401676,0.5711524640566029,0.29518212588889464,-0.2764672602465469
18257.444980312524,0.5488839896046009,0.2737482609480078,-0.27690290879947727
18257.470580223373,0.5279991133294107,0.2536461377264811,-0.28413305462354205
18257.49618013422,0.5109614497315167,0.23724703588173396,-0.2918120257658937
18257.52178004507,0.4944147784352653,0.2213205242318434,-0.29292539648635346
18257.54737995592,0.47287075774071624,0.20058396094162106,-0.29020602454581307
18257.57297986677,0.4501596590013983,0.17872406101507143,-0.2955440785522388
18257.59857977762,0.4291951269712729,0.15854526749011988,-0.29357247793660024
18257.624179688468,0.4125872210277011,0.14255981623198632,-0.28937194673539895
18257.649779599316,0.3983072670914496,0.128815066689694,-0.29067834078430765
18257.675379510165,0.38156166307105793,0.1126970781988218,-0.28734839132560847
18257.700979421013,0.36199040352530193,0.09385933811335018,-0.28376215476729566
18257.726579331866,0.33823349415191273,0.07099282392892936,-0.2902826645826548
18257.752179242714,0.3200930440555155,0.05353226738424327,-0.28742351568366886
18257.777779153563,0.3011958798113929,0.03534335789934284,-0.2844619974777701
18257.80337906441,0.2792463098024973,0.014216445047936677,-0.2791485745152322
18257.82897897526,0.25589319205970285,-0.008261411382084194,-0.27510753371850016
18257.85457888611,0.23285573776895385,-0.030435435243219344,-0.27721510306513764
18257.88017879696,0.22256240712840636,-0.040342977819471326,-0.2781567829859756
18257.90577870781,0.2050466665274875,-0.05720223861836063,-0.27209453967757247
18274.545720759765,0.2038857509462346,-0.05831964375673146,-0.2050491580419047
18274.571320670613,0.22250205836988504,-0.04040106474151367,-0.19865573968006295
18274.59692058146,0.23613147573688242,-0.027282470035043416,-0.20078359868521678
18274.62252049231,0.24575186781757644,-0.01802264467159398,-0.2036214150553757
18274.64812040316,0.2527031404071968,-0.011331901748258377,-0.2059598278410113
18274.673720314007,0.2645562769160297,7.698607671696722e-05,-0.20567623544309072
18274.69932022486,0.2807641880198759,0.015677434069799434,-0.2041934632502791
18274.724920135708,0.2988070232457431,0.033044034292705526,-0.20380120126901385
18274.750520046557,0.31756662836299787,0.051100540287055796,-0.20654650813059822
18274.776119957405,0.33302296294388345,0.06597758040949125,-0.20513249351930812
18274.801719868254,0.35130282365868887,0.08357232254343844,-0.20717810297193678
18274.827319779102,0.368583668162114,0.10020549101437443,-0.20759913788214102
18274.852919689954,0.3848569337462176,0.11586884403968695,-0.206110386769197
18274.878519600803,0.4031235109781733,0.13345080054801972,-0.20443927859221778
18274.90411951165,0.4159656663487612,0.14581163938124841,-0.20326442078621987
18274.9297194225,0.4338074394590432,0.1629847131800849,-0.20163217559010066
18274.95531933335,0.4524785482135175,0.18095603960402123,-0.19706411070489127
18274.9809192442,0.47139538411482323,0.19916388346379926,-0.19413233564748283
18275.00651915505,0.4920175919194151,0.2190131828767093,-0.19670724328529654
18275.032119065898,0.5058327974776554,0.2323106025407355,-0.1984749117531847
18275.057718976746,0.5221174950530684,0.24798495909295143,-0.20173262906052053
18275.083318887595,0.5436970622711147,0.2687557366435804,-0.20891026848055064
18275.108918798443,0.5618375123675118,0.2862162931882663,-0.21176941737953653
18275.134518709296,0.5828260199798726,0.3064181637045322,-0.21453961014120168
18275.160118620144,0.606178258880791,0.32889517423116105,-0.21200285012088932
18275.185718530993,0.6320162363728892,0.35376475930781265,-0.20494876108442792
18275.21131844184,0.655831511110231,0.3766874513561856,-0.19928089625117396
18275.23691835269,0.6773818261713247,0.39743007310374395,-0.20657560972355976
18275.26251826354,0.7007075432487069,0.4198815558294053,-0.20970397378197575
18275.28811817439,0.7251395657155576,0.4433978802599778,-0.20929919004925823
18275.31371808524,0.7510199398975055,0.46830827302312544,-0.2069315376768656
18275.339317996088,0.7747762934710867,0.4911742522387927,-0.20475820020877272
18275.364917906936,0.7953629547521812,0.5109893373912962,-0.20287484036709658
18275.390517817785,0.8146007306802492,0.5295060926317157,-0.20517600925467538
18275.416117728633,0.8335307111144525,0.5477265883749198,-0.20704774491369138
18275.441717639485,0.8536560491007127,0.5670976403622023,-0.20835253218110178
18275.467317550334,0.8722028822111687,0.5849493489212025,-0.2072849735811857
18275.492917461183,0.8899793008411936,0.6020595176878092,-0.20565870730519883
18275.51851737203,0.910312967959248,0.6216310907518161,-0.2051712677115924
18275.54411728288,0.9335510675157259,0.6439982398104556,-0.20756406084025858
18275.569717193728,0.9558174125762835,0.6654300551682548,-0.21033174925163328
18275.59531710458,0.970631634345904,0.679689048495292,-0.21372399226194572
18275.62091701543,0.9867275354967537,0.6951816846034726,-0.2139674362538077
18275.646516926277,1.006153506907413,0.7138795818689123,-0.210531491466183
18275.672116837126,1.0260425141544955,0.733023160656096,-0.20396444186561635
18275.697716747974,1.0471652496183361,0.7533542282417942,-0.1926514089545461
18275.723316658823,1.0707279470424935,0.7760338094282353,-0.185119085108912
18275.748916569675,1.094302215407912,0.7987245278837685,-0.1812464365967409
18275.774516480524,1.1174138647867642,0.820969966044123,-0.17724451363706167
18275.800116391372,1.136588971425827,0.8394264008041534,-0.17200115213320155
18275.82571630222,1.151258922852179,0.8535465309567394,-0.173862221527804
